Filter,N,FPR_Target,Workload,NegShare,LoadFactor,Threads,FPBits,Insert_s,Query_s,FalsePosRate,BPE
quotient,10000000,0.05,balanced,0.5,1,4,8,0.980949,1.70056,0.0025588,1717.99
quotient,10000000,0.05,balanced,0.5,1,4,12,0.983138,1.67933,0.0025588,1717.99
quotient,10000000,0.05,balanced,0.5,1,4,16,1.01296,1.69075,0.0025588,1717.99
quotient,10000000,0.05,balanced,0.5,1,8,8,0.98802,1.6671,0.0025588,1717.99
quotient,10000000,0.05,balanced,0.5,1,8,12,0.948539,1.6838,0.0025588,1717.99
quotient,10000000,0.05,balanced,0.5,1,8,16,0.975039,1.66673,0.0025588,1717.99
quotient,10000000,0.05,balanced,0.9,1,1,8,1.0273,1.70441,0.0046328,1717.99
quotient,10000000,0.05,balanced,0.9,1,1,12,0.958479,1.70062,0.0046328,1717.99
quotient,10000000,0.05,balanced,0.9,1,1,16,1.01813,1.70929,0.0046328,1717.99
quotient,10000000,0.05,balanced,0.9,1,2,8,0.968681,1.72717,0.0046328,1717.99
quotient,10000000,0.05,balanced,0.9,1,2,12,0.978216,1.69568,0.0046328,1717.99
quotient,10000000,0.05,balanced,0.9,1,2,16,0.982716,1.71131,0.0046328,1717.99
quotient,10000000,0.05,balanced,0.9,1,4,8,1.04055,1.7363,0.0046328,1717.99
quotient,10000000,0.05,balanced,0.9,1,4,12,0.979508,1.69329,0.0046328,1717.99
quotient,10000000,0.05,balanced,0.9,1,4,16,0.968938,1.6959,0.0046328,1717.99
quotient,10000000,0.05,balanced,0.9,1,8,8,1.02749,1.70013,0.0046328,1717.99
quotient,10000000,0.05,balanced,0.9,1,8,12,0.969666,1.71386,0.0046328,1717.99
quotient,10000000,0.05,balanced,0.9,1,8,16,1.00681,1.69563,0.0046328,1717.99
quotient,10000000,0.01,read-only,0,1,1,8,0.9771,1.3448,0,1717.99
quotient,10000000,0.01,read-only,0,1,1,12,0.978598,1.34753,0,1717.99
quotient,10000000,0.01,read-only,0,1,1,16,0.976207,1.34587,0,1717.99
quotient,10000000,0.01,read-only,0,1,2,8,1.03472,1.35162,0,1717.99
quotient,10000000,0.01,read-only,0,1,2,12,0.978292,1.32147,0,1717.99
quotient,10000000,0.01,read-only,0,1,2,16,0.975576,1.32187,0,1717.99
quotient,10000000,0.01,read-only,0,1,4,8,1.00961,1.35732,0,1717.99
quotient,10000000,0.01,read-only,0,1,4,12,0.98004,1.3334,0,1717.99
quotient,10000000,0.01,read-only,0,1,4,16,0.984957,1.39089,0,1717.99
quotient,10000000,0.01,read-only,0,1,8,8,0.971265,1.34599,0,1717.99
quotient,10000000,0.01,read-only,0,1,8,12,0.992715,1.33777,0,1717.99
quotient,10000000,0.01,read-only,0,1,8,16,1.15007,1.34768,0,1717.99
quotient,10000000,0.01,read-only,0.5,1,1,8,0.985459,1.32198,0.0019595,1717.99
quotient,10000000,0.01,read-only,0.5,1,1,12,0.977741,1.33093,0.0019595,1717.99
quotient,10000000,0.01,read-only,0.5,1,1,16,1.00158,1.28697,0.0019595,1717.99
quotient,10000000,0.01,read-only,0.5,1,2,8,0.96174,1.33372,0.0019595,1717.99
quotient,10000000,0.01,read-only,0.5,1,2,12,1.4155,1.29651,0.0019595,1717.99
quotient,10000000,0.01,read-only,0.5,1,2,16,1.20847,1.32653,0.0019595,1717.99
quotient,10000000,0.01,read-only,0.5,1,4,8,1.07087,1.34309,0.0019595,1717.99
quotient,10000000,0.01,read-only,0.5,1,4,12,0.98182,1.28595,0.0019595,1717.99
quotient,10000000,0.01,read-only,0.5,1,4,16,1.02297,1.30602,0.0019595,1717.99
quotient,10000000,0.01,read-only,0.5,1,8,8,1.10658,1.36223,0.0019595,1717.99
quotient,10000000,0.01,read-only,0.5,1,8,12,0.976472,1.28474,0.0019595,1717.99
quotient,10000000,0.01,read-only,0.5,1,8,16,0.987281,1.29753,0.0019595,1717.99
quotient,10000000,0.01,read-only,0.9,1,1,8,0.974225,1.22653,0.0035329,1717.99
quotient,10000000,0.01,read-only,0.9,1,1,12,0.970834,1.22946,0.0035329,1717.99
quotient,10000000,0.01,read-only,0.9,1,1,16,0.974859,1.27437,0.0035329,1717.99
quotient,10000000,0.01,read-only,0.9,1,2,8,0.998712,1.25194,0.0035329,1717.99
quotient,10000000,0.01,read-only,0.9,1,2,12,0.986758,1.25743,0.0035329,1717.99
quotient,10000000,0.01,read-only,0.9,1,2,16,0.969943,1.24551,0.0035329,1717.99
quotient,10000000,0.01,read-only,0.9,1,4,8,1.06816,1.3485,0.0035329,1717.99
quotient,10000000,0.01,read-only,0.9,1,4,12,0.995841,1.24672,0.0035329,1717.99
quotient,10000000,0.01,read-only,0.9,1,4,16,0.985773,1.23902,0.0035329,1717.99
quotient,10000000,0.01,read-only,0.9,1,8,8,0.984125,1.24556,0.0035329,1717.99
quotient,10000000,0.01,read-only,0.9,1,8,12,0.965871,1.23574,0.0035329,1717.99
quotient,10000000,0.01,read-only,0.9,1,8,16,0.963926,1.25436,0.0035329,1717.99
quotient,10000000,0.01,read-mostly,0,1,1,8,0.97315,1.41958,0,1717.99
quotient,10000000,0.01,read-mostly,0,1,1,12,0.979198,1.41417,0,1717.99
quotient,10000000,0.01,read-mostly,0,1,1,16,0.989466,1.41613,0,1717.99
quotient,10000000,0.01,read-mostly,0,1,2,8,1.00269,1.42501,0,1717.99
quotient,10000000,0.01,read-mostly,0,1,2,12,1.06066,1.45301,0,1717.99
quotient,10000000,0.01,read-mostly,0,1,2,16,0.981466,1.41744,0,1717.99
quotient,10000000,0.01,read-mostly,0,1,4,8,0.973253,1.42168,0,1717.99
quotient,10000000,0.01,read-mostly,0,1,4,12,0.999271,1.43641,0,1717.99
quotient,10000000,0.01,read-mostly,0,1,4,16,0.985019,1.43266,0,1717.99
quotient,10000000,0.01,read-mostly,0,1,8,8,0.974955,1.61223,0,1717.99
quotient,10000000,0.01,read-mostly,0,1,8,12,1.33112,1.51025,0,1717.99
quotient,10000000,0.01,read-mostly,0,1,8,16,0.969913,1.40592,0,1717.99
quotient,10000000,0.01,read-mostly,0.5,1,1,8,0.975586,1.40497,0.00200737,1717.99
quotient,10000000,0.01,read-mostly,0.5,1,1,12,0.985985,1.40882,0.00200737,1717.99
quotient,10000000,0.01,read-mostly,0.5,1,1,16,0.987743,1.39532,0.00200737,1717.99
quotient,10000000,0.01,read-mostly,0.5,1,2,8,0.976773,1.40891,0.00200737,1717.99
quotient,10000000,0.01,read-mostly,0.5,1,2,12,0.980551,1.41613,0.00200737,1717.99
quotient,10000000,0.01,read-mostly,0.5,1,2,16,0.985219,1.40031,0.00200737,1717.99
quotient,10000000,0.01,read-mostly,0.5,1,4,8,0.979269,1.40213,0.00200737,1717.99
quotient,10000000,0.01,read-mostly,0.5,1,4,12,0.961672,1.40453,0.00200737,1717.99
quotient,10000000,0.01,read-mostly,0.5,1,4,16,1.01219,1.40599,0.00200737,1717.99
quotient,10000000,0.01,read-mostly,0.5,1,8,8,0.970662,1.42022,0.00200737,1717.99
quotient,10000000,0.01,read-mostly,0.5,1,8,12,1.02149,1.39279,0.00200737,1717.99
quotient,10000000,0.01,read-mostly,0.5,1,8,16,1.0096,1.39811,0.00200737,1717.99
quotient,10000000,0.01,read-mostly,0.9,1,1,8,0.976783,1.37359,0.00363158,1717.99
quotient,10000000,0.01,read-mostly,0.9,1,1,12,0.993706,1.40532,0.00363158,1717.99
quotient,10000000,0.01,read-mostly,0.9,1,1,16,1.00438,1.37728,0.00363158,1717.99
quotient,10000000,0.01,read-mostly,0.9,1,2,8,1.00257,1.3618,0.00363158,1717.99
quotient,10000000,0.01,read-mostly,0.9,1,2,12,1.00406,1.34919,0.00363158,1717.99
quotient,10000000,0.01,read-mostly,0.9,1,2,16,0.986548,1.60766,0.00363158,1717.99
quotient,10000000,0.01,read-mostly,0.9,1,4,8,1.06081,1.44417,0.00363158,1717.99
quotient,10000000,0.01,read-mostly,0.9,1,4,12,1.10529,1.53259,0.00363158,1717.99
quotient,10000000,0.01,read-mostly,0.9,1,4,16,0.991313,1.41992,0.00363158,1717.99
quotient,10000000,0.01,read-mostly,0.9,1,8,8,0.983984,1.44467,0.00363158,1717.99
quotient,10000000,0.01,read-mostly,0.9,1,8,12,1.00344,1.44577,0.00363158,1717.99
quotient,10000000,0.01,read-mostly,0.9,1,8,16,0.995946,1.43628,0.00363158,1717.99
quotient,10000000,0.01,balanced,0,1,1,8,1.00133,1.64654,0,1717.99
quotient,10000000,0.01,balanced,0,1,1,12,0.978565,1.60958,0,1717.99
quotient,10000000,0.01,balanced,0,1,1,16,1.01868,1.63583,0,1717.99
quotient,10000000,0.01,balanced,0,1,2,8,0.963983,1.61419,0,1717.99
quotient,10000000,0.01,balanced,0,1,2,12,1.00802,1.82774,0,1717.99
quotient,10000000,0.01,balanced,0,1,2,16,0.982692,1.62951,0,1717.99
quotient,10000000,0.01,balanced,0,1,4,8,0.994933,1.63413,0,1717.99
quotient,10000000,0.01,balanced,0,1,4,12,1.0343,1.63508,0,1717.99
quotient,10000000,0.01,balanced,0,1,4,16,1.01405,1.63248,0,1717.99
quotient,10000000,0.01,balanced,0,1,8,8,0.994976,1.67274,0,1717.99
quotient,10000000,0.01,balanced,0,1,8,12,0.990558,1.6707,0,1717.99
quotient,10000000,0.01,balanced,0,1,8,16,0.973619,1.61248,0,1717.99
quotient,10000000,0.01,balanced,0.5,1,1,8,0.998996,1.77233,0.0025588,1717.99
quotient,10000000,0.01,balanced,0.5,1,1,12,1.01005,1.68147,0.0025588,1717.99
quotient,10000000,0.01,balanced,0.5,1,1,16,0.985013,1.7326,0.0025588,1717.99
quotient,10000000,0.01,balanced,0.5,1,2,8,1.00653,1.69333,0.0025588,1717.99
quotient,10000000,0.01,balanced,0.5,1,2,12,0.995657,1.70033,0.0025588,1717.99
quotient,10000000,0.01,balanced,0.5,1,2,16,1.01061,1.67996,0.0025588,1717.99
quotient,10000000,0.01,balanced,0.5,1,4,8,0.981277,1.68547,0.0025588,1717.99
quotient,10000000,0.01,balanced,0.5,1,4,12,0.989747,1.656,0.0025588,1717.99
quotient,10000000,0.01,balanced,0.5,1,4,16,0.998324,1.67518,0.0025588,1717.99
quotient,10000000,0.01,balanced,0.5,1,8,8,1.02508,1.73423,0.0025588,1717.99
quotient,10000000,0.01,balanced,0.5,1,8,12,0.984712,1.67861,0.0025588,1717.99
quotient,10000000,0.01,balanced,0.5,1,8,16,1.00496,1.67917,0.0025588,1717.99
quotient,10000000,0.01,balanced,0.9,1,1,8,1.00531,1.78965,0.0046328,1717.99
quotient,10000000,0.01,balanced,0.9,1,1,12,0.988297,1.7551,0.0046328,1717.99
quotient,10000000,0.01,balanced,0.9,1,1,16,0.992329,1.7316,0.0046328,1717.99
quotient,10000000,0.01,balanced,0.9,1,2,8,1.00741,1.73961,0.0046328,1717.99
quotient,10000000,0.01,balanced,0.9,1,2,12,1.02341,1.69789,0.0046328,1717.99
quotient,10000000,0.01,balanced,0.9,1,2,16,0.978855,1.71718,0.0046328,1717.99
quotient,10000000,0.01,balanced,0.9,1,4,8,1.01137,1.73208,0.0046328,1717.99
quotient,10000000,0.01,balanced,0.9,1,4,12,1.03966,1.72709,0.0046328,1717.99
quotient,10000000,0.01,balanced,0.9,1,4,16,1.04542,1.7904,0.0046328,1717.99
quotient,10000000,0.01,balanced,0.9,1,8,8,1.02196,1.99824,0.0046328,1717.99
quotient,10000000,0.01,balanced,0.9,1,8,12,1.09084,1.82126,0.0046328,1717.99
quotient,10000000,0.01,balanced,0.9,1,8,16,1.04141,1.87251,0.0046328,1717.99
quotient,10000000,0.001,read-only,0,1,1,8,1.11165,1.5557,0,1717.99
quotient,10000000,0.001,read-only,0,1,1,12,1.06332,1.42711,0,1717.99
quotient,10000000,0.001,read-only,0,1,1,16,1.06897,1.44337,0,1717.99
quotient,10000000,0.001,read-only,0,1,2,8,1.02671,1.44101,0,1717.99
quotient,10000000,0.001,read-only,0,1,2,12,1.26047,1.96409,0,1717.99
quotient,10000000,0.001,read-only,0,1,2,16,1.14594,1.42119,0,1717.99
quotient,10000000,0.001,read-only,0,1,4,8,1.08463,1.47084,0,1717.99
quotient,10000000,0.001,read-only,0,1,4,12,1.02789,1.42993,0,1717.99
quotient,10000000,0.001,read-only,0,1,4,16,1.03664,1.41705,0,1717.99
quotient,10000000,0.001,read-only,0,1,8,8,1.13825,1.50755,0,1717.99
quotient,10000000,0.001,read-only,0,1,8,12,1.01202,1.40114,0,1717.99
quotient,10000000,0.001,read-only,0,1,8,16,1.10252,1.39768,0,1717.99
quotient,10000000,0.001,read-only,0.5,1,1,8,1.02127,1.35332,0.0019595,1717.99
quotient,10000000,0.001,read-only,0.5,1,1,12,1.02734,1.40769,0.0019595,1717.99
quotient,10000000,0.001,read-only,0.5,1,1,16,1.10206,1.38787,0.0019595,1717.99
quotient,10000000,0.001,read-only,0.5,1,2,8,1.05958,1.3306,0.0019595,1717.99
quotient,10000000,0.001,read-only,0.5,1,2,12,1.07109,1.37938,0.0019595,1717.99
quotient,10000000,0.001,read-only,0.5,1,2,16,1.05358,1.32134,0.0019595,1717.99
quotient,10000000,0.001,read-only,0.5,1,4,8,1.03426,1.41102,0.0019595,1717.99
quotient,10000000,0.001,read-only,0.5,1,4,12,1.0472,1.37212,0.0019595,1717.99
quotient,10000000,0.001,read-only,0.5,1,4,16,1.05889,1.31167,0.0019595,1717.99
quotient,10000000,0.001,read-only,0.5,1,8,8,1.0239,1.41031,0.0019595,1717.99
quotient,10000000,0.001,read-only,0.5,1,8,12,1.03203,1.36356,0.0019595,1717.99
quotient,10000000,0.001,read-only,0.5,1,8,16,1.04406,1.36221,0.0019595,1717.99
quotient,10000000,0.001,read-only,0.9,1,1,8,1.03632,1.30205,0.0035329,1717.99
quotient,10000000,0.001,read-only,0.9,1,1,12,1.03313,1.31167,0.0035329,1717.99
quotient,10000000,0.001,read-only,0.9,1,1,16,1.01085,1.29125,0.0035329,1717.99
quotient,10000000,0.001,read-only,0.9,1,2,8,1.01173,1.28366,0.0035329,1717.99
quotient,10000000,0.001,read-only,0.9,1,2,12,1.03749,1.31714,0.0035329,1717.99
quotient,10000000,0.001,read-only,0.9,1,2,16,1.03351,1.29057,0.0035329,1717.99
quotient,10000000,0.001,read-only,0.9,1,4,8,1.05895,1.28035,0.0035329,1717.99
quotient,10000000,0.001,read-only,0.9,1,4,12,0.999898,1.26517,0.0035329,1717.99
quotient,10000000,0.001,read-only,0.9,1,4,16,1.08709,1.30064,0.0035329,1717.99
quotient,10000000,0.001,read-only,0.9,1,8,8,1.03049,1.27353,0.0035329,1717.99
quotient,10000000,0.001,read-only,0.9,1,8,12,1.00867,1.26434,0.0035329,1717.99
quotient,10000000,0.001,read-only,0.9,1,8,16,0.998952,1.28021,0.0035329,1717.99
quotient,10000000,0.001,read-mostly,0,1,1,8,1.01612,1.47267,0,1717.99
quotient,10000000,0.001,read-mostly,0,1,1,12,1.05466,1.46078,0,1717.99
quotient,10000000,0.001,read-mostly,0,1,1,16,1.03964,1.4948,0,1717.99
quotient,10000000,0.001,read-mostly,0,1,2,8,1.02535,1.48192,0,1717.99
quotient,10000000,0.001,read-mostly,0,1,2,12,1.0199,1.4641,0,1717.99
quotient,10000000,0.001,read-mostly,0,1,2,16,1.02465,1.4803,0,1717.99
quotient,10000000,0.001,read-mostly,0,1,4,8,1.14241,1.46585,0,1717.99
quotient,10000000,0.001,read-mostly,0,1,4,12,1.02581,1.46422,0,1717.99
quotient,10000000,0.001,read-mostly,0,1,4,16,1.04085,1.54749,0,1717.99
quotient,10000000,0.001,read-mostly,0,1,8,8,1.03607,1.44844,0,1717.99
quotient,10000000,0.001,read-mostly,0,1,8,12,1.0211,1.47999,0,1717.99
quotient,10000000,0.001,read-mostly,0,1,8,16,1.04818,1.55215,0,1717.99
quotient,10000000,0.001,read-mostly,0.5,1,1,8,1.01213,1.44849,0.00200737,1717.99
quotient,10000000,0.001,read-mostly,0.5,1,1,12,1.08507,1.45472,0.00200737,1717.99
quotient,10000000,0.001,read-mostly,0.5,1,1,16,1.03675,1.469,0.00200737,1717.99
quotient,10000000,0.001,read-mostly,0.5,1,2,8,1.02584,1.54147,0.00200737,1717.99
quotient,10000000,0.001,read-mostly,0.5,1,2,12,1.02909,1.48492,0.00200737,1717.99
quotient,10000000,0.001,read-mostly,0.5,1,2,16,1.04367,1.49185,0.00200737,1717.99
quotient,10000000,0.001,read-mostly,0.5,1,4,8,1.07934,1.5043,0.00200737,1717.99
quotient,10000000,0.001,read-mostly,0.5,1,4,12,1.03252,1.48139,0.00200737,1717.99
quotient,10000000,0.001,read-mostly,0.5,1,4,16,1.05202,1.54309,0.00200737,1717.99
quotient,10000000,0.001,read-mostly,0.5,1,8,8,1.04376,1.4764,0.00200737,1717.99
quotient,10000000,0.001,read-mostly,0.5,1,8,12,1.04096,1.46834,0.00200737,1717.99
quotient,10000000,0.001,read-mostly,0.5,1,8,16,1.07726,1.47314,0.00200737,1717.99
quotient,10000000,0.001,read-mostly,0.9,1,1,8,1.04404,1.4932,0.00363158,1717.99
quotient,10000000,0.001,read-mostly,0.9,1,1,12,0.997707,1.39319,0.00363158,1717.99
quotient,10000000,0.001,read-mostly,0.9,1,1,16,1.00723,1.38008,0.00363158,1717.99
quotient,10000000,0.001,read-mostly,0.9,1,2,8,1.10309,1.41992,0.00363158,1717.99
quotient,10000000,0.001,read-mostly,0.9,1,2,12,0.98178,1.40317,0.00363158,1717.99
quotient,10000000,0.001,read-mostly,0.9,1,2,16,1.02624,1.38498,0.00363158,1717.99
quotient,10000000,0.001,read-mostly,0.9,1,4,8,1.03918,1.39369,0.00363158,1717.99
quotient,10000000,0.001,read-mostly,0.9,1,4,12,0.989532,1.38815,0.00363158,1717.99
quotient,10000000,0.001,read-mostly,0.9,1,4,16,0.989739,1.39191,0.00363158,1717.99
quotient,10000000,0.001,read-mostly,0.9,1,8,8,1.01891,1.38445,0.00363158,1717.99
quotient,10000000,0.001,read-mostly,0.9,1,8,12,0.995765,1.37738,0.00363158,1717.99
quotient,10000000,0.001,read-mostly,0.9,1,8,16,1.01099,1.42362,0.00363158,1717.99
quotient,10000000,0.001,balanced,0,1,1,8,1.00177,1.66856,0,1717.99
quotient,10000000,0.001,balanced,0,1,1,12,0.995356,1.6468,0,1717.99
quotient,10000000,0.001,balanced,0,1,1,16,0.999464,1.63497,0,1717.99
quotient,10000000,0.001,balanced,0,1,2,8,1.00074,1.65439,0,1717.99
quotient,10000000,0.001,balanced,0,1,2,12,1.05056,1.73655,0,1717.99
quotient,10000000,0.001,balanced,0,1,2,16,0.993278,1.62686,0,1717.99
quotient,10000000,0.001,balanced,0,1,4,8,0.995997,1.65079,0,1717.99
quotient,10000000,0.001,balanced,0,1,4,12,1.00641,1.64569,0,1717.99
quotient,10000000,0.001,balanced,0,1,4,16,1.00706,1.64996,0,1717.99
quotient,10000000,0.001,balanced,0,1,8,8,1.02473,1.66529,0,1717.99
quotient,10000000,0.001,balanced,0,1,8,12,0.995069,1.66878,0,1717.99
quotient,10000000,0.001,balanced,0,1,8,16,1.14451,1.73328,0,1717.99
quotient,10000000,0.001,balanced,0.5,1,1,8,0.849816,1.91152,0.0025588,1717.99
quotient,10000000,0.001,balanced,0.5,1,1,12,1.06022,1.71785,0.0025588,1717.99
quotient,10000000,0.001,balanced,0.5,1,1,16,1.06931,1.97938,0.0025588,1717.99
quotient,10000000,0.001,balanced,0.5,1,2,8,1.44148,1.66856,0.0025588,1717.99
quotient,10000000,0.001,balanced,0.5,1,2,12,0.748755,1.41488,0.0025588,1717.99
quotient,10000000,0.001,balanced,0.5,1,2,16,0.785142,1.40918,0.0025588,1717.99
quotient,10000000,0.001,balanced,0.5,1,4,8,0.829008,1.43814,0.0025588,1717.99
quotient,10000000,0.001,balanced,0.5,1,4,12,0.784434,1.42429,0.0025588,1717.99
quotient,10000000,0.001,balanced,0.5,1,4,16,0.740183,1.37968,0.0025588,1717.99
quotient,10000000,0.001,balanced,0.5,1,8,8,0.692632,1.35844,0.0025588,1717.99
quotient,10000000,0.001,balanced,0.5,1,8,12,0.719664,1.34312,0.0025588,1717.99
quotient,10000000,0.001,balanced,0.5,1,8,16,0.710145,1.35745,0.0025588,1717.99
quotient,10000000,0.001,balanced,0.9,1,1,8,0.710709,1.38475,0.0046328,1717.99
quotient,10000000,0.001,balanced,0.9,1,1,12,0.706841,1.38228,0.0046328,1717.99
quotient,10000000,0.001,balanced,0.9,1,1,16,0.712487,1.39482,0.0046328,1717.99
quotient,10000000,0.001,balanced,0.9,1,2,8,0.798756,1.42263,0.0046328,1717.99
quotient,10000000,0.001,balanced,0.9,1,2,12,0.708559,1.38314,0.0046328,1717.99
quotient,10000000,0.001,balanced,0.9,1,2,16,0.702563,1.43796,0.0046328,1717.99
quotient,10000000,0.001,balanced,0.9,1,4,8,0.707475,1.38017,0.0046328,1717.99
quotient,10000000,0.001,balanced,0.9,1,4,12,0.714956,1.37931,0.0046328,1717.99
quotient,10000000,0.001,balanced,0.9,1,4,16,0.706085,1.36568,0.0046328,1717.99
quotient,10000000,0.001,balanced,0.9,1,8,8,0.747862,1.42365,0.0046328,1717.99
quotient,10000000,0.001,balanced,0.9,1,8,12,0.761151,1.36642,0.0046328,1717.99
quotient,10000000,0.001,balanced,0.9,1,8,16,0.762994,1.382,0.0046328,1717.99
